reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
6ed19fca-bbc8-4337-b9bd-16d3eb1d1751,Beatrice Nyagawa,https://play-lh.googleusercontent.com/a/ACg8ocIK5ncAUrXOj-rrq1QapEo0Z2YSBfj2O4za1T0O00LEnk1vLg=mo,the most beautiful app and have every thing you need,5,0,21.03.36,2026-01-21 07:04:40,,,21.03.36
d647ff47-4b09-4e20-b7f7-2b63f62eded7,Hamid Safdar,https://play-lh.googleusercontent.com/a/ACg8ocLvfx0IQxGps-viZNsW2c-Svkyai-WTbEy0rkKFgX2UeebRwA=mo,Excellent,1,0,13.04.55,2026-01-21 07:03:18,,,13.04.55
df2c3be7-6bb5-488a-9def-4acfdcddbd6b,Yogesh Borse,https://play-lh.googleusercontent.com/a/ACg8ocKsERn1KmAQ9KvEZ3V-ODsb8K3q0TiPC93vYb7XpnACbHc0KA=mo,🥰,5,1,10.37.58,2026-01-21 07:03:17,,,10.37.58
f1922300-9c3b-4f3e-b4fc-71fb6e01111d,Naresh Yadav,https://play-lh.googleusercontent.com/a/ACg8ocJn_c8oa6yumGp07rT1ZlwJr8RuLs8d-aBxsJtPNwV3npt6-w=mo,Nice,5,1,13.46.53,2026-01-21 07:02:03,,,13.46.53
23451c06-5a23-457a-be19-8a58f6bfa392,Domenico Carnuccio,https://play-lh.googleusercontent.com/a-/ALV-UjUWV4WTLIs3fZ5qFTxtUgDWz8NVv28tfMWoeXIBDWAUYyvGvbs,app ottima per pubblicare e vedere video ma la traduzione automatica la odio quindi consiglio rimuoverla Edit: A volte la trovo utile la traduzione automatica,4,2,21.03.36,2026-01-21 07:01:37,,,21.03.36
fd7dc9ba-9a47-4b40-8be4-2da9d56e0c78,Wasantha Dissanayaka,https://play-lh.googleusercontent.com/a/ACg8ocLrDLtzXliERfyLVR9Yr5T9eN6NnCtrgC22gWOsqT7Cjj2S5A=mo,Good,5,0,20.33.38,2026-01-21 07:01:35,,,20.33.38
48ad09a9-b646-403e-a7a9-6810792d1b98,Sriya pradhan Shree,https://play-lh.googleusercontent.com/a/ACg8ocJAetn5Cw2j62oCR54EMHDYzed_PCVahi4znjXt1wVQSAHp1A=mo,Good,1,0,12.37.59,2026-01-21 07:00:56,,,12.37.59
e0213021-8733-44e9-a093-def5fef97087,Yogesh Anjana,https://play-lh.googleusercontent.com/a-/ALV-UjVUfw9gsB9DcLY5kX2As9zEMNHQ4mlT_P7qnCSp2QkWSX2A-gnB,best app bhidu,5,0,20.51.39,2026-01-21 07:00:39,,,20.51.39
c117a62f-dbae-4bd7-84d4-25e53cc8559d,Syed Muzamil Shah,https://play-lh.googleusercontent.com/a-/ALV-UjXrcRJlFCMHRkm6CliaYq5WTYKJlDLYMPLYpd2N-zahIU7HI1-J5A,Superb,5,12,21.03.34,2026-01-21 06:59:40,,,21.03.34
56537d73-a5f7-4ad5-b56d-f9d59b5c4f46,Helena Syazana,https://play-lh.googleusercontent.com/a-/ALV-UjU7gLERkv-8lqM1s71zV1UGQT4sg2IbC9491xjYBEd7W51c9-Mz,"Entertaining platform for watching and sharing videos. It offers a wide variety of content, including education, entertainment, music, and tutorials. The app is easy to use, and the video quality is generally excellent. I can subscribe to channels, like, comment, and share videos easily. The only thing I dislike is the short videos which automatically played, the randomize playing videos sometimes not suitable, and cannot be removed/unfollowed (which still repeatedly plays).",5,0,21.02.35,2026-01-21 06:59:33,,,21.02.35
dee6682a-6017-42c9-b75d-82aa5514bcf1,Roshan Goyal,https://play-lh.googleusercontent.com/a/ACg8ocLORyAE2uodd864v9VPDtsJyMDziu201rX8Cs1iecLASujmrQ=mo,You Tube BBbb,2,0,20.51.39,2026-01-21 06:59:33,,,20.51.39
600fbc87-e79a-4ff0-bef7-f52aea4276b5,张利,https://play-lh.googleusercontent.com/a/ACg8ocLgJM7VmOzkH5mwAeJcJc0uifNjdXVyzlfWVZjMWphjsdIhTw=mo,I can't believe I can't watch YouTube even though i have connections,2,0,16.06.34,2026-01-21 06:59:27,,,16.06.34
d97ff867-337d-4d14-b5c1-76d9887e5587,Ab Rockstar,https://play-lh.googleusercontent.com/a-/ALV-UjWAqfHwLCOzpabthZwBMTUeRR8T8Csp9UvZuO--28hG_l9dmJA,👷 👷💂‍♀️💂‍♀️ है,5,0,21.02.35,2026-01-21 06:58:56,,,21.02.35
05671a94-901f-4270-8700-4ba7d4cc2100,Saandeep Ramamandi,https://play-lh.googleusercontent.com/a-/ALV-UjWjj_m9QegW6LSaJ5W7ojT8Ef9fb3z_wVFwIqPQewHHTzgcznM,Good,4,0,11.07.59,2026-01-21 06:58:19,,,11.07.59
d21d500e-f10c-4389-80c0-42fe42321436,Nhie ow,https://play-lh.googleusercontent.com/a-/ALV-UjWLVNaMpYe2X3cyyCkrnbDH32WGfCIwTrMS4yVKxFJNCwMqAFjL,need to watch ads thats what i hate,3,0,21.02.35,2026-01-21 06:57:54,,,21.02.35
c9b07f0c-c33b-4909-8962-860c3bc235fe,Asarul Lasker,https://play-lh.googleusercontent.com/a/ACg8ocIOJ71GAzGu2PoYEIWOhD8MBHSwH10366fBmmuyGZc6Be3zeA=mo,Hi YouTube chalu ho jana please sorry,5,0,13.07.55,2026-01-21 06:56:40,,,13.07.55
eaf0c31f-472a-4db9-bfcb-5fbdd6c869d0,Shiva Yadav,https://play-lh.googleusercontent.com/a/ACg8ocJmnR3c2P1peidpHlzVDPyp_JqNo5uUPsbE91YUSVbuggRcpA=mo,nice,5,0,12.14.56,2026-01-21 06:55:55,,,12.14.56
dfc805da-79b6-4eb2-923f-2d397bebc772,SEVANTHY Gajan,https://play-lh.googleusercontent.com/a/ACg8ocLguOqlG25UFAt8i2d-4zElOyFXZAHoE73ZMMxoZmdRBWc9Dg=mo,10 year I watched YouTube 🥰,5,0,20.51.39,2026-01-21 06:54:59,,,20.51.39
50a4082d-5868-4720-b8db-25476cfd7c02,Wesley,https://play-lh.googleusercontent.com/a-/ALV-UjVNTv3O8j2tTgZ5saAlxsizxGNaVbKasheG6pIAyUsUf3fdKss,"remove the floating bubble after you skip an ad, it's a scummy practice.",1,0,20.51.39,2026-01-21 06:54:41,,,20.51.39
29a1236d-3022-4191-8612-33def1cc158a,Manish Kumar,https://play-lh.googleusercontent.com/a/ACg8ocJFIvrgBxAMuo_vsZrIebhLjcqLjA6ndYdPI9rInz5pk-L_6w=mo,Good,5,0,16.43.34,2026-01-21 06:54:23,,,16.43.34
